probeID,cross-reactive_2013,polymorphic_2013,bowtie2-aligned_2015
cg13393721,FALSE,TRUE,FALSE
cg13393851,TRUE,FALSE,TRUE
cg13393964,FALSE,TRUE,FALSE
cg13394191,FALSE,TRUE,FALSE
cg13394559,FALSE,TRUE,FALSE
cg13394785,TRUE,FALSE,TRUE
cg13394864,FALSE,TRUE,FALSE
cg13396044,FALSE,TRUE,FALSE
cg13396068,FALSE,TRUE,FALSE
cg13396080,FALSE,TRUE,FALSE
cg13396134,FALSE,TRUE,FALSE
cg13396354,FALSE,TRUE,FALSE
cg13396436,TRUE,FALSE,FALSE
cg13396607,FALSE,TRUE,FALSE
cg13396713,FALSE,TRUE,FALSE
cg13396821,FALSE,TRUE,FALSE
cg13396943,FALSE,TRUE,FALSE
cg13397166,TRUE,TRUE,TRUE
cg13397314,FALSE,FALSE,TRUE
cg13397818,FALSE,TRUE,FALSE
cg13397820,TRUE,FALSE,FALSE
cg13398192,FALSE,TRUE,FALSE
cg13398314,TRUE,FALSE,FALSE
cg13398368,FALSE,TRUE,FALSE
cg13398674,TRUE,FALSE,TRUE
cg13398947,FALSE,TRUE,TRUE
cg13399203,FALSE,TRUE,FALSE
cg13399638,TRUE,FALSE,TRUE
cg13399714,FALSE,FALSE,TRUE
cg13399741,FALSE,TRUE,FALSE
cg13399791,TRUE,FALSE,TRUE
cg13400248,TRUE,FALSE,FALSE
cg13400332,TRUE,TRUE,TRUE
cg13400912,FALSE,FALSE,TRUE
cg13401212,TRUE,FALSE,FALSE
cg13401290,FALSE,TRUE,FALSE
cg13401485,FALSE,TRUE,FALSE
cg13401581,TRUE,FALSE,TRUE
cg13401658,FALSE,TRUE,FALSE
cg13401840,FALSE,FALSE,TRUE
cg13402083,TRUE,FALSE,TRUE
cg13402354,TRUE,FALSE,TRUE
cg13402635,FALSE,TRUE,FALSE
cg13402656,TRUE,FALSE,TRUE
cg13403003,FALSE,TRUE,FALSE
cg13403121,TRUE,FALSE,TRUE
cg13403232,FALSE,TRUE,FALSE
cg13403815,TRUE,FALSE,TRUE
cg13404532,TRUE,FALSE,TRUE
cg13404546,FALSE,FALSE,TRUE
cg13404688,FALSE,TRUE,FALSE
cg13405226,FALSE,TRUE,FALSE
cg13405525,TRUE,FALSE,TRUE
cg13405608,FALSE,TRUE,FALSE
cg13406003,FALSE,FALSE,TRUE
cg13406085,FALSE,TRUE,FALSE
cg13406605,FALSE,TRUE,FALSE
cg13407278,FALSE,TRUE,FALSE
cg13407463,TRUE,FALSE,TRUE
cg13407658,TRUE,FALSE,TRUE
cg13407883,TRUE,FALSE,FALSE
cg13408027,FALSE,TRUE,FALSE
cg13408752,FALSE,TRUE,FALSE
cg13408955,FALSE,TRUE,FALSE
cg13409070,FALSE,TRUE,FALSE
cg13409148,FALSE,TRUE,FALSE
cg13409409,FALSE,FALSE,TRUE
cg13409439,FALSE,TRUE,FALSE
cg13409449,FALSE,TRUE,FALSE
cg13409578,FALSE,TRUE,FALSE
cg13409950,TRUE,FALSE,TRUE
cg13410145,TRUE,FALSE,TRUE
cg13410437,FALSE,TRUE,FALSE
cg13410609,FALSE,FALSE,TRUE
cg13410614,FALSE,TRUE,FALSE
cg13410725,FALSE,TRUE,FALSE
cg13411149,FALSE,TRUE,FALSE
cg13411311,FALSE,TRUE,FALSE
cg13411336,TRUE,FALSE,TRUE
cg13411373,FALSE,TRUE,FALSE
cg13411506,FALSE,TRUE,FALSE
cg13411507,FALSE,TRUE,FALSE
cg13411554,FALSE,TRUE,FALSE
cg13411658,TRUE,FALSE,TRUE
cg13411879,TRUE,FALSE,TRUE
cg13412154,TRUE,FALSE,TRUE
cg13412452,TRUE,TRUE,TRUE
cg13412461,FALSE,TRUE,FALSE
cg13412514,FALSE,TRUE,FALSE
cg13412834,FALSE,TRUE,FALSE
cg13413387,FALSE,TRUE,FALSE
cg13413719,FALSE,TRUE,FALSE
cg13415073,FALSE,TRUE,FALSE
cg13415320,TRUE,FALSE,TRUE
cg13415566,FALSE,TRUE,FALSE
cg13415628,FALSE,FALSE,TRUE
cg13415629,FALSE,FALSE,TRUE
cg13416109,TRUE,FALSE,TRUE
cg13416249,FALSE,TRUE,FALSE
cg13416309,FALSE,TRUE,TRUE
cg13416461,FALSE,FALSE,TRUE
cg13417256,FALSE,TRUE,FALSE
cg13417395,FALSE,FALSE,TRUE
cg13417632,FALSE,TRUE,FALSE
cg13418415,FALSE,TRUE,FALSE
cg13418632,FALSE,TRUE,FALSE
cg13418964,FALSE,TRUE,FALSE
cg13419087,FALSE,TRUE,FALSE
cg13419214,TRUE,FALSE,TRUE
cg13419692,FALSE,TRUE,FALSE
cg13419700,FALSE,TRUE,FALSE
cg13419925,FALSE,TRUE,FALSE
cg13420136,TRUE,FALSE,TRUE
cg13420408,TRUE,FALSE,TRUE
cg13420422,FALSE,TRUE,FALSE
cg13420647,FALSE,TRUE,FALSE
cg13421194,TRUE,FALSE,TRUE
cg13421338,FALSE,TRUE,TRUE
cg13421412,FALSE,TRUE,FALSE
cg13421418,TRUE,FALSE,FALSE
cg13421753,TRUE,FALSE,TRUE
cg13422093,TRUE,FALSE,TRUE
cg13422164,TRUE,FALSE,TRUE
cg13422261,TRUE,TRUE,TRUE
cg13422555,TRUE,FALSE,TRUE
cg13422744,TRUE,FALSE,TRUE
cg13422830,FALSE,TRUE,FALSE
cg13423075,FALSE,TRUE,FALSE
cg13423389,FALSE,TRUE,FALSE
cg13424330,FALSE,TRUE,FALSE
cg13424422,FALSE,TRUE,FALSE
cg13424446,TRUE,FALSE,TRUE
cg13424732,FALSE,FALSE,TRUE
cg13425174,FALSE,TRUE,FALSE
cg13425279,FALSE,TRUE,FALSE
cg13425650,FALSE,TRUE,FALSE
cg13425888,TRUE,FALSE,TRUE
cg13425962,TRUE,FALSE,TRUE
cg13426133,FALSE,FALSE,TRUE
cg13426224,FALSE,TRUE,FALSE
cg13426340,TRUE,FALSE,TRUE
cg13426839,FALSE,TRUE,FALSE
cg13427055,FALSE,TRUE,FALSE
cg13427789,FALSE,TRUE,FALSE
cg13428048,FALSE,TRUE,FALSE
cg13428066,FALSE,TRUE,FALSE
cg13428239,FALSE,TRUE,FALSE
cg13428477,FALSE,TRUE,FALSE
cg13428681,FALSE,TRUE,FALSE
cg13429150,FALSE,TRUE,FALSE
cg13429260,FALSE,TRUE,FALSE
cg13429424,FALSE,FALSE,TRUE
cg13429435,TRUE,FALSE,TRUE
cg13429675,TRUE,FALSE,FALSE
cg13429733,FALSE,TRUE,FALSE
cg13429812,FALSE,TRUE,TRUE
cg13430000,FALSE,TRUE,FALSE
cg13430057,FALSE,TRUE,FALSE
cg13430104,FALSE,TRUE,FALSE
cg13430118,FALSE,TRUE,FALSE
cg13430409,TRUE,FALSE,TRUE
cg13430463,FALSE,TRUE,FALSE
cg13430755,FALSE,TRUE,FALSE
cg13430768,TRUE,FALSE,FALSE
cg13430777,TRUE,FALSE,TRUE
cg13430851,TRUE,FALSE,TRUE
cg13430898,FALSE,TRUE,FALSE
cg13430960,FALSE,TRUE,FALSE
cg13431108,FALSE,TRUE,FALSE
cg13431160,TRUE,FALSE,TRUE
cg13431165,FALSE,FALSE,TRUE
cg13431678,FALSE,TRUE,FALSE
cg13431688,FALSE,TRUE,FALSE
cg13431811,TRUE,FALSE,TRUE
cg13432007,FALSE,TRUE,FALSE
cg13432032,FALSE,TRUE,FALSE
cg13432228,TRUE,FALSE,TRUE
cg13432267,FALSE,TRUE,FALSE
cg13432470,TRUE,FALSE,TRUE
cg13432616,FALSE,TRUE,FALSE
cg13433320,FALSE,TRUE,FALSE
cg13434034,TRUE,TRUE,TRUE
cg13434263,FALSE,TRUE,FALSE
cg13434308,TRUE,FALSE,TRUE
cg13434352,TRUE,FALSE,TRUE
cg13434361,FALSE,TRUE,FALSE
cg13434516,TRUE,FALSE,TRUE
cg13434706,FALSE,TRUE,FALSE
cg13434714,FALSE,TRUE,FALSE
cg13434772,FALSE,TRUE,FALSE
cg13434842,FALSE,TRUE,FALSE
cg13434852,FALSE,TRUE,FALSE
cg13435137,FALSE,TRUE,FALSE
cg13435189,FALSE,TRUE,FALSE
cg13435243,TRUE,FALSE,FALSE
cg13435679,FALSE,TRUE,FALSE
cg13435758,TRUE,FALSE,TRUE
cg13435833,TRUE,FALSE,TRUE
cg13436110,FALSE,TRUE,FALSE
cg13436296,FALSE,TRUE,FALSE
cg13436451,FALSE,TRUE,FALSE
cg13436679,TRUE,FALSE,FALSE
cg13436725,TRUE,TRUE,TRUE
cg13437084,TRUE,FALSE,TRUE
cg13437277,TRUE,FALSE,TRUE
cg13437341,FALSE,TRUE,FALSE
cg13437870,TRUE,FALSE,TRUE
cg13437998,TRUE,FALSE,TRUE
cg13438337,FALSE,TRUE,FALSE
cg13439030,TRUE,TRUE,FALSE
cg13439084,TRUE,FALSE,TRUE
cg13439478,FALSE,TRUE,FALSE
cg13439703,FALSE,TRUE,FALSE
cg13439902,TRUE,FALSE,TRUE
cg13440206,FALSE,TRUE,FALSE
cg13440692,FALSE,TRUE,FALSE
cg13440894,FALSE,TRUE,FALSE
cg13441107,FALSE,TRUE,FALSE
cg13441112,FALSE,TRUE,FALSE
cg13441213,TRUE,TRUE,TRUE
cg13441378,FALSE,TRUE,FALSE
cg13441524,TRUE,TRUE,TRUE
cg13442034,FALSE,TRUE,FALSE
cg13442045,TRUE,FALSE,TRUE
cg13442200,FALSE,TRUE,FALSE
cg13443016,FALSE,TRUE,FALSE
cg13443968,FALSE,TRUE,FALSE
cg13444135,TRUE,FALSE,FALSE
cg13444289,TRUE,FALSE,TRUE
cg13444533,FALSE,TRUE,FALSE
cg13444583,FALSE,TRUE,FALSE
cg13445334,TRUE,FALSE,TRUE
cg13445486,FALSE,TRUE,FALSE
cg13445593,TRUE,TRUE,TRUE
cg13445984,TRUE,FALSE,FALSE
cg13446210,FALSE,TRUE,FALSE
cg13446351,FALSE,FALSE,TRUE
cg13446859,TRUE,FALSE,TRUE
cg13446911,FALSE,TRUE,FALSE
cg13447033,FALSE,TRUE,FALSE
cg13447416,FALSE,TRUE,FALSE
cg13448828,FALSE,TRUE,FALSE
cg13449332,FALSE,TRUE,FALSE
cg13449368,FALSE,TRUE,FALSE
cg13450407,FALSE,TRUE,TRUE
cg13450427,FALSE,FALSE,TRUE
cg13451048,FALSE,TRUE,FALSE
cg13451242,FALSE,TRUE,FALSE
cg13451356,FALSE,FALSE,TRUE
cg13451431,TRUE,TRUE,TRUE
cg13451433,TRUE,FALSE,TRUE
cg13451471,FALSE,TRUE,FALSE
cg13451483,FALSE,TRUE,FALSE
cg13451556,TRUE,TRUE,FALSE
cg13451733,TRUE,FALSE,TRUE
cg13451937,FALSE,TRUE,FALSE
cg13452044,TRUE,FALSE,TRUE
cg13452214,FALSE,TRUE,FALSE
cg13452677,FALSE,TRUE,FALSE
cg13452769,FALSE,TRUE,FALSE
cg13452812,FALSE,TRUE,FALSE
cg13452868,TRUE,TRUE,FALSE
cg13452904,FALSE,FALSE,TRUE
cg13453110,FALSE,TRUE,FALSE
cg13453244,FALSE,TRUE,FALSE
cg13453424,FALSE,TRUE,FALSE
cg13453711,TRUE,TRUE,TRUE
cg13454646,FALSE,TRUE,FALSE
cg13455717,FALSE,TRUE,FALSE
cg13456138,FALSE,TRUE,TRUE
cg13456321,FALSE,TRUE,FALSE
cg13457217,FALSE,TRUE,FALSE
cg13457392,FALSE,TRUE,FALSE
cg13457403,FALSE,TRUE,FALSE
cg13458253,FALSE,TRUE,FALSE
cg13458659,FALSE,TRUE,FALSE
cg13458661,FALSE,FALSE,TRUE
cg13458769,TRUE,FALSE,TRUE
cg13458781,FALSE,TRUE,FALSE
cg13458812,FALSE,TRUE,FALSE
cg13459035,FALSE,TRUE,FALSE
cg13459209,TRUE,FALSE,TRUE
cg13459217,FALSE,TRUE,FALSE
cg13459244,TRUE,FALSE,TRUE
cg13459291,TRUE,FALSE,FALSE
cg13459303,FALSE,TRUE,FALSE
cg13459393,TRUE,TRUE,FALSE
cg13459910,FALSE,TRUE,FALSE
cg13459964,TRUE,FALSE,FALSE
cg13460073,FALSE,TRUE,FALSE
cg13460389,FALSE,FALSE,TRUE
cg13460414,TRUE,FALSE,TRUE
cg13460465,FALSE,FALSE,TRUE
cg13460467,FALSE,FALSE,TRUE
cg13460740,FALSE,FALSE,TRUE
cg13460944,FALSE,TRUE,FALSE
cg13461118,FALSE,TRUE,FALSE
cg13461493,TRUE,FALSE,FALSE
cg13461762,TRUE,FALSE,TRUE
cg13461813,FALSE,TRUE,FALSE
cg13461950,TRUE,FALSE,FALSE
cg13462160,TRUE,FALSE,TRUE
cg13462173,TRUE,FALSE,FALSE
cg13462275,TRUE,TRUE,TRUE
cg13462387,FALSE,TRUE,FALSE
cg13462557,FALSE,TRUE,FALSE
cg13462821,FALSE,TRUE,FALSE
cg13462829,TRUE,TRUE,FALSE
cg13462935,TRUE,TRUE,TRUE
cg13462957,FALSE,TRUE,FALSE
cg13462967,TRUE,FALSE,TRUE
cg13463492,FALSE,TRUE,FALSE
cg13463516,FALSE,TRUE,FALSE
cg13463690,FALSE,TRUE,FALSE
cg13463847,FALSE,TRUE,FALSE
cg13463886,FALSE,TRUE,FALSE
cg13464062,FALSE,FALSE,TRUE
cg13464117,FALSE,TRUE,FALSE
cg13464142,FALSE,FALSE,TRUE
cg13464157,FALSE,FALSE,TRUE
cg13464260,TRUE,FALSE,TRUE
cg13464321,TRUE,FALSE,FALSE
cg13464436,TRUE,FALSE,TRUE
cg13464448,FALSE,TRUE,FALSE
cg13464990,FALSE,TRUE,FALSE
cg13465858,FALSE,FALSE,TRUE
cg13466180,FALSE,TRUE,FALSE
cg13466546,FALSE,TRUE,FALSE
cg13466576,FALSE,TRUE,FALSE
cg13466700,FALSE,TRUE,FALSE
cg13467096,TRUE,FALSE,TRUE
cg13467412,FALSE,TRUE,FALSE
cg13467708,FALSE,FALSE,TRUE
cg13467814,FALSE,TRUE,FALSE
cg13467964,FALSE,TRUE,FALSE
cg13468084,FALSE,TRUE,FALSE
cg13468249,TRUE,FALSE,TRUE
cg13468400,FALSE,TRUE,FALSE
cg13468797,FALSE,TRUE,FALSE
cg13468804,FALSE,TRUE,FALSE
cg13469058,TRUE,FALSE,TRUE
cg13469268,FALSE,TRUE,FALSE
cg13469286,FALSE,TRUE,FALSE
cg13469320,FALSE,TRUE,FALSE
cg13469396,TRUE,FALSE,FALSE
cg13469467,FALSE,TRUE,FALSE
cg13469777,TRUE,FALSE,TRUE
cg13469874,FALSE,TRUE,FALSE
cg13470112,TRUE,FALSE,TRUE
cg13470338,TRUE,FALSE,TRUE
cg13470499,FALSE,TRUE,FALSE
cg13470719,FALSE,FALSE,TRUE
cg13470735,FALSE,TRUE,FALSE
cg13471028,TRUE,FALSE,TRUE
cg13471365,FALSE,TRUE,FALSE
cg13471424,TRUE,FALSE,TRUE
cg13471844,FALSE,TRUE,FALSE
cg13471990,FALSE,TRUE,FALSE
cg13472470,FALSE,TRUE,FALSE
cg13472503,TRUE,FALSE,TRUE
cg13472645,TRUE,FALSE,TRUE
cg13472900,FALSE,TRUE,FALSE
cg13473078,TRUE,FALSE,TRUE
cg13473086,FALSE,TRUE,FALSE
cg13473157,FALSE,TRUE,FALSE
cg13473184,FALSE,TRUE,FALSE
cg13473691,FALSE,TRUE,FALSE
cg13473769,TRUE,FALSE,TRUE
cg13474090,FALSE,TRUE,FALSE
cg13474244,TRUE,FALSE,TRUE
cg13474262,FALSE,TRUE,FALSE
cg13474301,FALSE,FALSE,TRUE
cg13474680,TRUE,FALSE,TRUE
cg13474897,FALSE,TRUE,FALSE
cg13475583,FALSE,TRUE,FALSE
cg13475862,TRUE,TRUE,TRUE
cg13475915,TRUE,TRUE,TRUE
cg13476464,TRUE,FALSE,FALSE
cg13476531,FALSE,FALSE,TRUE
cg13476635,FALSE,TRUE,FALSE
cg13476932,TRUE,FALSE,FALSE
cg13477111,FALSE,TRUE,FALSE
cg13477178,FALSE,TRUE,FALSE
cg13478010,TRUE,FALSE,TRUE
cg13478617,FALSE,TRUE,FALSE
cg13478737,FALSE,TRUE,FALSE
cg13478757,FALSE,TRUE,FALSE
cg13479474,FALSE,TRUE,FALSE
cg13480578,FALSE,TRUE,FALSE
cg13480614,TRUE,FALSE,TRUE
cg13480937,FALSE,TRUE,FALSE
cg13480948,TRUE,TRUE,TRUE
cg13481126,FALSE,TRUE,FALSE
cg13481239,TRUE,FALSE,TRUE
cg13481374,TRUE,FALSE,TRUE
cg13481755,TRUE,FALSE,TRUE
cg13481840,FALSE,TRUE,FALSE
cg13482134,FALSE,TRUE,FALSE
cg13482309,FALSE,TRUE,FALSE
cg13482327,FALSE,FALSE,TRUE
cg13482378,TRUE,FALSE,FALSE
cg13482620,FALSE,TRUE,FALSE
cg13482714,FALSE,TRUE,FALSE
cg13482814,FALSE,TRUE,FALSE
cg13482954,TRUE,FALSE,TRUE
cg13483099,TRUE,TRUE,TRUE
cg13483447,FALSE,TRUE,FALSE
cg13483593,TRUE,FALSE,TRUE
cg13484324,FALSE,TRUE,FALSE
cg13485335,FALSE,TRUE,FALSE
cg13485481,FALSE,TRUE,FALSE
cg13485533,FALSE,TRUE,FALSE
cg13485564,FALSE,TRUE,FALSE
cg13485979,FALSE,FALSE,TRUE
cg13486404,FALSE,TRUE,FALSE
cg13486430,FALSE,FALSE,TRUE
cg13486531,TRUE,FALSE,FALSE
cg13486584,FALSE,TRUE,FALSE
cg13486805,FALSE,FALSE,TRUE
cg13487037,TRUE,FALSE,TRUE
cg13487284,TRUE,FALSE,TRUE
cg13487293,FALSE,TRUE,FALSE
cg13487422,TRUE,TRUE,TRUE
cg13487445,FALSE,FALSE,TRUE
cg13487474,TRUE,FALSE,FALSE
cg13487575,FALSE,TRUE,FALSE
cg13487655,FALSE,TRUE,FALSE
cg13487949,FALSE,TRUE,FALSE
cg13487992,FALSE,TRUE,FALSE
cg13488137,FALSE,TRUE,FALSE
cg13488570,FALSE,TRUE,FALSE
cg13488725,TRUE,FALSE,TRUE
cg13488930,TRUE,FALSE,TRUE
cg13489054,FALSE,FALSE,TRUE
cg13490117,FALSE,FALSE,TRUE
cg13490128,TRUE,TRUE,TRUE
cg13490578,TRUE,TRUE,TRUE
cg13490753,FALSE,TRUE,FALSE
cg13491005,TRUE,FALSE,TRUE
cg13491296,FALSE,TRUE,FALSE
cg13491304,TRUE,TRUE,TRUE
cg13491662,TRUE,FALSE,TRUE
cg13491724,FALSE,TRUE,FALSE
cg13491907,FALSE,TRUE,FALSE
cg13492520,FALSE,TRUE,FALSE
cg13492602,FALSE,TRUE,FALSE
cg13492737,FALSE,TRUE,FALSE
cg13492826,FALSE,TRUE,FALSE
cg13493005,FALSE,TRUE,FALSE
cg13493048,TRUE,FALSE,TRUE
cg13493250,FALSE,FALSE,TRUE
cg13493560,FALSE,TRUE,TRUE
cg13493766,FALSE,TRUE,FALSE
cg13493781,TRUE,FALSE,TRUE
cg13494037,TRUE,FALSE,TRUE
cg13494087,FALSE,TRUE,FALSE
cg13494126,FALSE,TRUE,FALSE
cg13494173,FALSE,TRUE,FALSE
cg13494489,FALSE,TRUE,FALSE
cg13494587,FALSE,TRUE,FALSE
cg13494636,FALSE,TRUE,FALSE
cg13494721,TRUE,FALSE,TRUE
cg13494827,TRUE,FALSE,FALSE
cg13494933,TRUE,FALSE,TRUE
cg13495227,FALSE,TRUE,FALSE
cg13495928,TRUE,FALSE,TRUE
cg13496167,FALSE,TRUE,FALSE
cg13496251,TRUE,FALSE,TRUE
cg13496662,TRUE,FALSE,TRUE
cg13496755,FALSE,TRUE,FALSE
cg13496837,TRUE,FALSE,TRUE
cg13496998,FALSE,TRUE,FALSE
cg13497563,TRUE,FALSE,FALSE
cg13497643,FALSE,FALSE,TRUE
cg13497696,TRUE,FALSE,TRUE
cg13498087,FALSE,TRUE,TRUE
cg13498184,FALSE,TRUE,FALSE
cg13498650,FALSE,TRUE,FALSE
cg13498940,TRUE,FALSE,TRUE
cg13499067,FALSE,TRUE,FALSE
cg13499371,TRUE,FALSE,FALSE
cg13499600,FALSE,TRUE,FALSE
cg13500013,TRUE,FALSE,TRUE
cg13500194,FALSE,TRUE,FALSE
cg13500206,FALSE,TRUE,FALSE
cg13500430,FALSE,FALSE,TRUE
cg13500774,FALSE,FALSE,TRUE
cg13500852,FALSE,TRUE,FALSE
cg13500877,FALSE,TRUE,FALSE
cg13501185,TRUE,FALSE,TRUE
cg13501912,FALSE,FALSE,TRUE
cg13501950,FALSE,FALSE,TRUE
cg13501951,FALSE,TRUE,FALSE
cg13501959,TRUE,FALSE,TRUE
cg13501961,FALSE,TRUE,FALSE
cg13502215,FALSE,TRUE,FALSE
cg13502474,FALSE,TRUE,FALSE
cg13502823,FALSE,TRUE,FALSE
cg13503564,FALSE,TRUE,FALSE
cg13504410,TRUE,FALSE,FALSE
cg13504480,FALSE,TRUE,FALSE
cg13504614,FALSE,FALSE,TRUE
cg13504844,FALSE,TRUE,FALSE
cg13505693,FALSE,TRUE,FALSE
cg13505905,FALSE,TRUE,FALSE
cg13506281,FALSE,TRUE,TRUE
cg13506288,FALSE,TRUE,FALSE
cg13506354,FALSE,TRUE,FALSE
cg13506547,TRUE,FALSE,TRUE
cg13507081,FALSE,TRUE,FALSE
cg13507091,TRUE,FALSE,TRUE
cg13507224,TRUE,FALSE,FALSE
cg13507489,TRUE,FALSE,TRUE
cg13507560,FALSE,TRUE,FALSE
cg13508672,FALSE,TRUE,FALSE
cg13508741,FALSE,TRUE,FALSE
cg13508800,FALSE,TRUE,FALSE
cg13508841,FALSE,TRUE,FALSE
cg13509363,TRUE,FALSE,TRUE
cg13509831,TRUE,FALSE,TRUE
cg13509918,FALSE,TRUE,FALSE
cg13510648,TRUE,FALSE,TRUE
cg13510813,FALSE,TRUE,FALSE
cg13511293,TRUE,FALSE,TRUE
cg13511512,TRUE,FALSE,TRUE
cg13511888,FALSE,TRUE,FALSE
cg13512069,TRUE,FALSE,TRUE
cg13512374,FALSE,TRUE,FALSE
cg13513229,TRUE,FALSE,FALSE
cg13513232,FALSE,TRUE,FALSE
cg13513498,FALSE,TRUE,FALSE
cg13513907,FALSE,TRUE,FALSE
cg13514324,FALSE,TRUE,FALSE
cg13514538,FALSE,TRUE,FALSE
cg13514996,FALSE,TRUE,FALSE
cg13515584,FALSE,TRUE,FALSE
cg13515856,TRUE,FALSE,TRUE
cg13515875,FALSE,TRUE,FALSE
cg13515998,FALSE,TRUE,FALSE
cg13516414,TRUE,FALSE,TRUE
cg13517065,FALSE,TRUE,FALSE
cg13517144,FALSE,TRUE,FALSE
cg13517398,FALSE,TRUE,FALSE
cg13517886,TRUE,FALSE,TRUE
cg13518121,FALSE,TRUE,FALSE
cg13518366,FALSE,TRUE,FALSE
cg13518385,TRUE,FALSE,TRUE
cg13518442,FALSE,TRUE,FALSE
cg13518611,FALSE,TRUE,FALSE
cg13518968,FALSE,TRUE,FALSE
cg13519373,FALSE,TRUE,FALSE
cg13519696,FALSE,TRUE,FALSE
cg13520342,TRUE,FALSE,TRUE
cg13521170,FALSE,TRUE,FALSE
cg13521643,FALSE,TRUE,FALSE
cg13521677,TRUE,FALSE,TRUE
cg13521678,FALSE,FALSE,TRUE
cg13521797,FALSE,TRUE,FALSE
cg13521869,TRUE,FALSE,TRUE
cg13521889,TRUE,FALSE,TRUE
cg13521899,FALSE,TRUE,FALSE
cg13522186,FALSE,TRUE,FALSE
cg13522187,TRUE,FALSE,TRUE
cg13522370,FALSE,TRUE,FALSE
cg13523068,TRUE,FALSE,TRUE
cg13523132,FALSE,TRUE,FALSE
cg13523217,FALSE,TRUE,FALSE
cg13523312,TRUE,FALSE,TRUE
cg13523561,FALSE,TRUE,FALSE
cg13523713,FALSE,TRUE,FALSE
cg13523718,FALSE,TRUE,FALSE
cg13524554,FALSE,TRUE,FALSE
cg13524588,FALSE,TRUE,FALSE
cg13524880,FALSE,TRUE,FALSE
cg13524927,FALSE,TRUE,FALSE
cg13525026,FALSE,TRUE,FALSE
cg13525062,FALSE,TRUE,FALSE
cg13525428,TRUE,FALSE,TRUE
cg13525697,FALSE,TRUE,FALSE
cg13526032,FALSE,FALSE,TRUE
cg13526221,FALSE,TRUE,FALSE
cg13526248,FALSE,TRUE,FALSE
cg13526492,TRUE,TRUE,TRUE
cg13526518,FALSE,TRUE,FALSE
cg13526520,FALSE,TRUE,FALSE
cg13526915,FALSE,TRUE,FALSE
cg13527735,FALSE,TRUE,FALSE
cg13528289,FALSE,TRUE,FALSE
cg13528338,TRUE,FALSE,TRUE
cg13528479,FALSE,TRUE,FALSE
cg13528570,FALSE,TRUE,FALSE
cg13528831,FALSE,TRUE,FALSE
cg13529074,FALSE,TRUE,FALSE
cg13529101,TRUE,FALSE,TRUE
cg13530292,FALSE,TRUE,FALSE
cg13530320,FALSE,TRUE,FALSE
cg13530365,TRUE,TRUE,TRUE
cg13530448,FALSE,TRUE,FALSE
cg13530946,FALSE,TRUE,FALSE
cg13531176,FALSE,FALSE,TRUE
cg13531223,FALSE,TRUE,FALSE
cg13531315,TRUE,TRUE,TRUE
cg13531460,FALSE,TRUE,FALSE
cg13531502,FALSE,FALSE,TRUE
cg13531562,FALSE,TRUE,FALSE
cg13531800,FALSE,TRUE,FALSE
cg13532004,FALSE,TRUE,FALSE
cg13532359,FALSE,TRUE,FALSE
cg13532421,FALSE,TRUE,FALSE
cg13532456,FALSE,TRUE,FALSE
cg13532829,TRUE,FALSE,FALSE
cg13533070,FALSE,TRUE,FALSE
cg13533403,TRUE,TRUE,TRUE
cg13533707,FALSE,TRUE,FALSE
cg13533803,FALSE,TRUE,FALSE
cg13534389,FALSE,FALSE,TRUE
cg13534740,FALSE,TRUE,FALSE
cg13534903,TRUE,TRUE,TRUE
cg13536258,FALSE,TRUE,FALSE
cg13537008,FALSE,TRUE,FALSE
cg13537156,FALSE,TRUE,FALSE
cg13537471,TRUE,FALSE,TRUE
cg13537499,FALSE,TRUE,FALSE
cg13537510,FALSE,TRUE,FALSE
cg13537940,TRUE,FALSE,TRUE
cg13538277,TRUE,FALSE,TRUE
cg13538637,FALSE,TRUE,FALSE
cg13538645,TRUE,FALSE,TRUE
cg13538648,FALSE,TRUE,FALSE
cg13538865,FALSE,FALSE,TRUE
cg13538990,FALSE,TRUE,FALSE
cg13539397,FALSE,TRUE,FALSE
cg13539545,FALSE,TRUE,FALSE
cg13539591,FALSE,FALSE,TRUE
cg13540126,TRUE,FALSE,TRUE
cg13540735,FALSE,TRUE,FALSE
cg13541257,TRUE,FALSE,TRUE
cg13541457,TRUE,FALSE,TRUE
cg13541578,FALSE,TRUE,FALSE
cg13541588,FALSE,FALSE,TRUE
cg13541615,FALSE,TRUE,FALSE
cg13542042,TRUE,FALSE,TRUE
cg13542090,TRUE,FALSE,TRUE
cg13542368,FALSE,TRUE,FALSE
cg13542480,FALSE,TRUE,FALSE
cg13543106,FALSE,TRUE,FALSE
cg13543205,TRUE,FALSE,TRUE
cg13543216,TRUE,FALSE,TRUE
cg13543254,FALSE,TRUE,FALSE
cg13543576,TRUE,FALSE,TRUE
cg13543667,FALSE,TRUE,FALSE
cg13544125,FALSE,TRUE,FALSE
cg13544138,FALSE,TRUE,FALSE
cg13544455,TRUE,FALSE,TRUE
cg13545538,TRUE,FALSE,TRUE
cg13546538,TRUE,FALSE,TRUE
cg13546609,FALSE,FALSE,TRUE
cg13546911,FALSE,TRUE,FALSE
cg13547132,FALSE,TRUE,FALSE
cg13547525,TRUE,FALSE,TRUE
cg13547665,FALSE,TRUE,FALSE
cg13547817,FALSE,TRUE,FALSE
cg13548081,FALSE,TRUE,FALSE
cg13548144,FALSE,TRUE,FALSE
